id,tyyppikoodi,tyyppikoodi_alaryhma,tyyppikoodi_paaryhma,sijainti_id,reitisto_id,kunta_nimi_fi,lisatieto_fi,reitti_id,tyyppi_nimi_fi,nimi_fi,omistaja,yllapitaja,reitti_nimi_fi,palvelupaikka,counter
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514004,103,1,0,606680,,Helsinki,"Lähteelän ulkoilualueeseen kuuluu mannerta ja laaja saariryhmä. Maasto on vaihtelevaa kaislikkoisine kalliorantoineen, mäkineen ja peltoineen. Lähteelässä on hyvät peruspalvelut, mutta se sopii ""erämaaluonteiseen"" retkeilyyn ja telttailuun sekä lintujentarkkailuun. Alueella on mahdollista retkeillä ympäri vuoden.
Lähteelän edustalla sijaitsevat mm. Stora Svartön ja Lilla Svartön saaret, Stora Svartölle on mantereelta matkaa noin kilometri. Saaren kaksoiskallioiden laet kohoavat merenpinnasta parikymmentä metriä. Lähteelän ulkoilualue on perustettu vuonna 1970. Alueen pinta-ala on 134 ha ja vesialue 992 ha.",,Ulkoilualue,Lähteelän ulkoilualue ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),51
514005,101,1,0,606681,,Helsinki,Maihinnousu ja merilinnustus ovat sallittuja Räntyssä. Ei retkeilyä tukevia palveluita.,,Lähipuisto,Räntty ,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),62
514007,101,1,0,606683,,Helsinki,"Saari sijaitsee Kallahdenselällä Rastilasta etelään. Saaren pinta-ala on 3,5 ha ja alueen luonto on puistomaista kangasmetsää. Säännöllistä vesiliikennettä ei saarelle. Lyhytaikainen telttailu on sallittu. Keittokatos, käymälä ja sauna (varaukset Rastilan leirintäalueelta).",,Lähipuisto,Malkasaari,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),63
514010,101,1,0,606685,,Helsinki,"Itä-Helsingissä, Vuosaarenselällä. Saaren vanha päärakennus ja sauna on vuokrattu Helsingin kaupungin ammatillisten oppilaitosten venekerho ry:lle. Länsipuolella on huvila-asutusta. Maihinnousu läntiselle Neitsytsaarelle on sallittua. Itäinen Neitsytsaari on yksityisessä omistuksessa. Maihinnousu sinne on kielletty. Saarelta löytyy laituri veneille ja kanooteille sekä veneenkiinnitysrenkaita. Kallioille johtava kulkuväylä on myös rakennettu.  Lisäksi saarelta löytyy keittokatos, grillikatos ja käymälä.",,Lähipuisto,Neitsytsaaret,Kunta,Yksityinen / yhdistys,,ulkotila (alue),64
514010,101,1,0,606685,,Helsinki,"Itä-Helsingissä, Vuosaarenselällä. Saaren vanha päärakennus ja sauna on vuokrattu Helsingin kaupungin ammatillisten oppilaitosten venekerho ry:lle. Länsipuolella on huvila-asutusta. Maihinnousu läntiselle Neitsytsaarelle on sallittua. Itäinen Neitsytsaari on yksityisessä omistuksessa. Maihinnousu sinne on kielletty. Saarelta löytyy laituri veneille ja kanooteille sekä veneenkiinnitysrenkaita. Kallioille johtava kulkuväylä on myös rakennettu.  Lisäksi saarelta löytyy keittokatos, grillikatos ja käymälä.",,Lähipuisto,Neitsytsaaret,Kunta,Yksityinen / yhdistys,,ulkotila (alue),64
514010,101,1,0,606685,,Helsinki,"Itä-Helsingissä, Vuosaarenselällä. Saaren vanha päärakennus ja sauna on vuokrattu Helsingin kaupungin ammatillisten oppilaitosten venekerho ry:lle. Länsipuolella on huvila-asutusta. Maihinnousu läntiselle Neitsytsaarelle on sallittua. Itäinen Neitsytsaari on yksityisessä omistuksessa. Maihinnousu sinne on kielletty. Saarelta löytyy laituri veneille ja kanooteille sekä veneenkiinnitysrenkaita. Kallioille johtava kulkuväylä on myös rakennettu.  Lisäksi saarelta löytyy keittokatos, grillikatos ja käymälä.",,Lähipuisto,Neitsytsaaret,Kunta,Yksityinen / yhdistys,,ulkotila (alue),64
514013,101,1,0,606688,,Helsinki,"Eestiluodolle rantaudutaan pohjoisesta. Ei julkisia liikenneyhteyksiä. Saariryhmän luonto on erittäin kaunis ja monipuolinen niittyineen ja sileine kallioineen. Saarilla liikuttaessa on otettava huomioon, että alueesta osa on rauhoitettua ja osa yksityiskäytössä. Alueella olevat kenttäorakon ja lehtokielon kasvualueet on rauhoitettu luonnonsuojelualueeksi. Ulkomerellä Eesti-luodon lähistöllä aukeavat ammattikalastajien suosimat lohivedet.

- Eestiluodon valvonnasta ja siivouksesta huolehtii Estluoto-Hembygdsförening rf
- Venesatama saaren pohjois- ja itärannalla, yhteensä noin 60 veneenkiinnitysrengasta
- Maksuton telttailu sallittu Eestiluodon eteläpuolella sijaitsevalla Kutuhälletin luodolla
- Avogrilli Kutuhälletissä
- Käymälä ja jätehuolto",,Lähipuisto,Eestiluoto,Kunta,Yksityinen / yhdistys,,ulkotila (alue),67
514013,101,1,0,606688,,Helsinki,"Eestiluodolle rantaudutaan pohjoisesta. Ei julkisia liikenneyhteyksiä. Saariryhmän luonto on erittäin kaunis ja monipuolinen niittyineen ja sileine kallioineen. Saarilla liikuttaessa on otettava huomioon, että alueesta osa on rauhoitettua ja osa yksityiskäytössä. Alueella olevat kenttäorakon ja lehtokielon kasvualueet on rauhoitettu luonnonsuojelualueeksi. Ulkomerellä Eesti-luodon lähistöllä aukeavat ammattikalastajien suosimat lohivedet.

- Eestiluodon valvonnasta ja siivouksesta huolehtii Estluoto-Hembygdsförening rf
- Venesatama saaren pohjois- ja itärannalla, yhteensä noin 60 veneenkiinnitysrengasta
- Maksuton telttailu sallittu Eestiluodon eteläpuolella sijaitsevalla Kutuhälletin luodolla
- Avogrilli Kutuhälletissä
- Käymälä ja jätehuolto",,Lähipuisto,Eestiluoto,Kunta,Yksityinen / yhdistys,,ulkotila (alue),67
514013,101,1,0,606688,,Helsinki,"Eestiluodolle rantaudutaan pohjoisesta. Ei julkisia liikenneyhteyksiä. Saariryhmän luonto on erittäin kaunis ja monipuolinen niittyineen ja sileine kallioineen. Saarilla liikuttaessa on otettava huomioon, että alueesta osa on rauhoitettua ja osa yksityiskäytössä. Alueella olevat kenttäorakon ja lehtokielon kasvualueet on rauhoitettu luonnonsuojelualueeksi. Ulkomerellä Eesti-luodon lähistöllä aukeavat ammattikalastajien suosimat lohivedet.

- Eestiluodon valvonnasta ja siivouksesta huolehtii Estluoto-Hembygdsförening rf
- Venesatama saaren pohjois- ja itärannalla, yhteensä noin 60 veneenkiinnitysrengasta
- Maksuton telttailu sallittu Eestiluodon eteläpuolella sijaitsevalla Kutuhälletin luodolla
- Avogrilli Kutuhälletissä
- Käymälä ja jätehuolto",,Lähipuisto,Eestiluoto,Kunta,Yksityinen / yhdistys,,ulkotila (alue),67
514013,101,1,0,606688,,Helsinki,"Eestiluodolle rantaudutaan pohjoisesta. Ei julkisia liikenneyhteyksiä. Saariryhmän luonto on erittäin kaunis ja monipuolinen niittyineen ja sileine kallioineen. Saarilla liikuttaessa on otettava huomioon, että alueesta osa on rauhoitettua ja osa yksityiskäytössä. Alueella olevat kenttäorakon ja lehtokielon kasvualueet on rauhoitettu luonnonsuojelualueeksi. Ulkomerellä Eesti-luodon lähistöllä aukeavat ammattikalastajien suosimat lohivedet.

- Eestiluodon valvonnasta ja siivouksesta huolehtii Estluoto-Hembygdsförening rf
- Venesatama saaren pohjois- ja itärannalla, yhteensä noin 60 veneenkiinnitysrengasta
- Maksuton telttailu sallittu Eestiluodon eteläpuolella sijaitsevalla Kutuhälletin luodolla
- Avogrilli Kutuhälletissä
- Käymälä ja jätehuolto",,Lähipuisto,Eestiluoto,Kunta,Yksityinen / yhdistys,,ulkotila (alue),67
514017,101,1,0,606690,,Helsinki,"Sipoon saaristossa, Sipoonselän länsipuolella. Saarelle ei ole julkista liikennettä. Saarella oleva saunamökki on vuokrattu Kartanon Venekerholle. Huom! Osa saaresta on yksityisomistuksessa. Veneenkiinnitysrenkaita, käymälä, jätehuolto.",,Lähipuisto,Skogsholmen,Kunta,Yksityinen / yhdistys,,ulkotila (alue),71
514019,101,1,0,606691,,Helsinki,"Sijainti Porvoon saaristossa, Kaunissaaresta itään. Ei julkista liikenneyhteyttä. Kaivokari kuuluu Porvooseen. Lyhytaikainen telttailu sallittua ja maksutonta. Veneenkiinnitysrenkaita, ei satamamaksuja. Grillipaikka, käymälät.",,Lähipuisto,Kaivokari,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),72
514024,101,1,0,606695,,Helsinki,"Luontotalo, luontopolku ja lintujen tarkkailupaikkoja. Taidetalo, jossa on taiteilijoiden työtiloja. Veneyhteys Ison Puistotien päästä. Merenkävijöiden ylläpitämä vesiliikenneyhteys (www.merenkavijat.fi).",,Lähipuisto,Harakka,Kunta,Kunta / tekninen toimi,,ulkotila (alue),73
514026,101,1,0,606697,,Helsinki,Sopii virkistyskäyttöön jokamiehenoikeudella. Korkeakuvun itäosa kuuluu Helsinkiin ja länsiosa Espooseen. Saaren pinta-ala on noin puoli hehtaaria ja korkeus merenpinnasta viisi metriä. Pituus etelästä pohjoiseen on 100 metriä.,,Lähipuisto,Korkeakupu,Kunta,Kunta / tekninen toimi,,ulkotila (alue),74
514031,101,1,0,606701,,Helsinki,Sallittu metsästyspaikka syksyllä.,,Lähipuisto,Länsitoukki,Valtio,Valtio,,ulkotila (alue),75
514038,101,1,0,606705,,Helsinki,Pienen luodon ympäristö soveltuu hyvin kalastukseen. Luodolla käyntejä tulee välttää lintujen pesimäaikana huhti-heinäkuussa (arvoluokan 2 linnustokohde).,,Lähipuisto,Pihlaisto,Kunta,Kunta / tekninen toimi,,ulkotila (alue),76
514041,101,1,0,606708,,Helsinki,"Ulkoilusaari, vain päiväretkiä varten. Saarella käymälä ja jätehuolto.",,Lähipuisto,Porsas,Kunta,Kunta / tekninen toimi,,ulkotila (alue),77
514044,101,1,0,606711,,Helsinki,Ulkoilusaari,,Lähipuisto,Päntäri,Valtio,Valtio,,ulkotila (alue),78
514045,101,1,0,606712,,Helsinki,"Ulkoilusaari Lauttasaaren edustalla, vedet ovat karikkoisia.",,Lähipuisto,Sisä-Hattu,Kunta,Kunta / tekninen toimi,,ulkotila (alue),79
514094,101,1,0,606747,,Helsinki,"Ulkosaaristossa sijaitseva kalliosaari. Retkeilykohde, tilapäistelttailu sallittua.",,Lähipuisto,Tammakari,Valtio,Valtio,,ulkotila (alue),80
514529,107,1,0,607078,,Helsinki,"Kartanoravintola- ja kahvila, välinevuokrausta kesä - ja talvilajeille, nettipiste, vuokrattavissa olevia kokoustiloja, grillikatoksia - ja paikkoja ja lasten leikkipaikkoja. Karavaanarialue, jossa 165 sähköistettyä paikkaa. Telttailualue. Loma - ja leirintämökkejä sekä kesähostelli. 3 erilaista saunaa vuokrattavissa.",,Matkailupalveluiden alue,Rastila Camping Helsinki / Leirintäalue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),81
514529,107,1,0,607078,,Helsinki,"Kartanoravintola- ja kahvila, välinevuokrausta kesä - ja talvilajeille, nettipiste, vuokrattavissa olevia kokoustiloja, grillikatoksia - ja paikkoja ja lasten leikkipaikkoja. Karavaanarialue, jossa 165 sähköistettyä paikkaa. Telttailualue. Loma - ja leirintämökkejä sekä kesähostelli. 3 erilaista saunaa vuokrattavissa.",,Matkailupalveluiden alue,Rastila Camping Helsinki / Leirintäalue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),81
519254,103,1,0,610806,,Helsinki,"Pääkaupunkiseudun suosituimpiin ulkoilualueisiin kuuluvan Luukin ydin on vanhan kartanon pihapiiri. Alueella on liito-oravametsiä 20 ha. Helsinki osti Luukin vuonna 1961. Alueen pinta-ala on yli 900 ha.

- Pysäköintialueet päärakennuksen ja golfkentän läheisyydessä, Kaita- ja Halkolammilla
- Opastetaulut päärakennuksen läheisyydessä ja Vihdintien varressa Kaitalammella
- Kahvila Juhlakartano
- Sauna
- Takkatupa avoinna ma - su 10.00 - 15.00
- Matkailuvaunualue 48 paikkaa päärakennuksen läheisyydessä, alueella käytössä pesu- ja pyykinpesutilat sekä sähkö. Talvikäyttö mahdollinen
- Keittokatokset; 6 keittokatosta ja 2 tulentekopaikkaa. Tulenteko muualla kielletty
- Uimapaikka, leikkikenttä ja palloilukenttä päärakennuksen läheisyydessä. Uimapaikalla hiekkaranta ja kylmävesisuihkut, WC ja pukukopit
- Golfkenttä Kaitalammen läheisyydessä
- Ulkoilureitit; viitoitettuja reittejä, 15 km kivituhkapintaisia, 7 km luonnonpohjaisia, talvella reitit palvelevat perinteisen hiihtotyylin latuina, luontopolkuja 8,5 km, kiintorastiverkosto, koirahaka
- Virkistyskalastus sallittu alueen lammilla ja järvillä, joissa on luonnonvarainen kalakanta. Kaitalammen ja Halkolammen kalapaikoilla voi pyytää kirjolohta ym. jalokalaa Luukin kalastuskunnan luvalla, luvat Lahnuksen Shell",,Ulkoilualue,Luukin ulkoilualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),83
519254,103,1,0,610806,,Helsinki,"Pääkaupunkiseudun suosituimpiin ulkoilualueisiin kuuluvan Luukin ydin on vanhan kartanon pihapiiri. Alueella on liito-oravametsiä 20 ha. Helsinki osti Luukin vuonna 1961. Alueen pinta-ala on yli 900 ha.

- Pysäköintialueet päärakennuksen ja golfkentän läheisyydessä, Kaita- ja Halkolammilla
- Opastetaulut päärakennuksen läheisyydessä ja Vihdintien varressa Kaitalammella
- Kahvila Juhlakartano
- Sauna
- Takkatupa avoinna ma - su 10.00 - 15.00
- Matkailuvaunualue 48 paikkaa päärakennuksen läheisyydessä, alueella käytössä pesu- ja pyykinpesutilat sekä sähkö. Talvikäyttö mahdollinen
- Keittokatokset; 6 keittokatosta ja 2 tulentekopaikkaa. Tulenteko muualla kielletty
- Uimapaikka, leikkikenttä ja palloilukenttä päärakennuksen läheisyydessä. Uimapaikalla hiekkaranta ja kylmävesisuihkut, WC ja pukukopit
- Golfkenttä Kaitalammen läheisyydessä
- Ulkoilureitit; viitoitettuja reittejä, 15 km kivituhkapintaisia, 7 km luonnonpohjaisia, talvella reitit palvelevat perinteisen hiihtotyylin latuina, luontopolkuja 8,5 km, kiintorastiverkosto, koirahaka
- Virkistyskalastus sallittu alueen lammilla ja järvillä, joissa on luonnonvarainen kalakanta. Kaitalammen ja Halkolammen kalapaikoilla voi pyytää kirjolohta ym. jalokalaa Luukin kalastuskunnan luvalla, luvat Lahnuksen Shell",,Ulkoilualue,Luukin ulkoilualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),83
519254,103,1,0,610806,,Helsinki,"Pääkaupunkiseudun suosituimpiin ulkoilualueisiin kuuluvan Luukin ydin on vanhan kartanon pihapiiri. Alueella on liito-oravametsiä 20 ha. Helsinki osti Luukin vuonna 1961. Alueen pinta-ala on yli 900 ha.

- Pysäköintialueet päärakennuksen ja golfkentän läheisyydessä, Kaita- ja Halkolammilla
- Opastetaulut päärakennuksen läheisyydessä ja Vihdintien varressa Kaitalammella
- Kahvila Juhlakartano
- Sauna
- Takkatupa avoinna ma - su 10.00 - 15.00
- Matkailuvaunualue 48 paikkaa päärakennuksen läheisyydessä, alueella käytössä pesu- ja pyykinpesutilat sekä sähkö. Talvikäyttö mahdollinen
- Keittokatokset; 6 keittokatosta ja 2 tulentekopaikkaa. Tulenteko muualla kielletty
- Uimapaikka, leikkikenttä ja palloilukenttä päärakennuksen läheisyydessä. Uimapaikalla hiekkaranta ja kylmävesisuihkut, WC ja pukukopit
- Golfkenttä Kaitalammen läheisyydessä
- Ulkoilureitit; viitoitettuja reittejä, 15 km kivituhkapintaisia, 7 km luonnonpohjaisia, talvella reitit palvelevat perinteisen hiihtotyylin latuina, luontopolkuja 8,5 km, kiintorastiverkosto, koirahaka
- Virkistyskalastus sallittu alueen lammilla ja järvillä, joissa on luonnonvarainen kalakanta. Kaitalammen ja Halkolammen kalapaikoilla voi pyytää kirjolohta ym. jalokalaa Luukin kalastuskunnan luvalla, luvat Lahnuksen Shell",,Ulkoilualue,Luukin ulkoilualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),83
